RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Y0,Y1,Z_cat,Z,D,D_cat
5951,15806808,Hope,834,Germany,Female,57,8,112281.6,3,1,0,140225.14,1,3567.926647077351,3660.8933079856465,1,1,0,0
5952,15590637,Ahmed,721,France,Male,41,7,0.0,2,0,1,61018.85,0,1978.6226183422334,2085.3396723704473,0,0,0,0
5953,15657535,Pearson,590,Spain,Male,29,10,0.0,1,1,1,51907.72,1,1752.9074586351644,1849.8122249202431,0,0,0,0
5954,15696141,Kruglov,516,Spain,Female,31,7,0.0,1,1,0,47018.75,0,1413.361907354871,1511.7857318705487,0,0,0,1
5955,15811947,Gordon,850,France,Male,33,0,124781.67,1,0,1,33700.52,0,1128.075422691085,1226.8159648816347,0,0,0,0
5956,15649024,Trujillo,748,France,Female,39,9,132865.56,1,1,1,59636.43,1,1244.5881860717614,1338.4556662647244,0,1,1,0
5957,15594928,Pagnotto,798,Germany,Female,38,4,129055.13,1,1,0,157147.59,0,2654.1105047315737,2753.361277837034,0,0,0,0
5958,15765532,Horton,612,Germany,Male,76,6,96166.88,1,1,1,191393.26,0,4715.307571616744,4809.85046546852,0,0,0,0
5959,15741719,DeRose,540,France,Female,40,3,165298.12,1,0,1,199862.75,0,4295.553190345224,4394.893003834765,0,0,0,1
5960,15665629,Chiang,719,Spain,Female,33,7,0.0,2,1,0,20016.59,0,669.8504184439006,767.655963727528,0,1,1,0
5961,15728917,Gill,598,France,Male,48,6,120682.53,1,1,0,30635.52,1,1186.9363025096586,1277.5802477334828,1,0,0,1
5962,15762993,Trevisano,796,Spain,Male,32,5,102773.15,2,0,1,117832.88,0,3233.1681765842095,3345.981513340117,0,0,0,1
5963,15571193,Morrison,579,Germany,Male,42,0,144386.32,1,1,1,22497.1,1,695.485328049105,795.7712515204727,1,1,1,0
5964,15653521,Onuora,850,Germany,Female,40,7,104449.8,1,1,1,747.88,0,1108.694422615074,1206.246652993593,0,0,0,0
5965,15802220,Ikenna,599,Spain,Male,35,6,137102.65,1,0,0,76870.81,0,1923.6273361859153,2026.165447980928,0,0,0,0
5966,15644132,Mancini,724,France,Female,30,9,142475.87,1,1,1,107848.24,0,1753.309413118405,1852.1469242095802,0,0,0,0
5967,15600832,Moss,508,France,Female,43,9,0.0,1,1,0,103726.71,0,2819.003766275928,2922.9896085981754,0,1,0,0
5968,15797919,Ting,773,Spain,Male,37,2,103195.2,2,1,0,178268.36,0,4318.904951464414,4408.640439788946,0,0,0,0
5969,15603743,Tai,526,France,Male,28,1,112070.44,1,0,1,126281.83,0,3370.966255509361,3459.9425488841994,0,0,0,0
5970,15579714,Pan,542,France,Female,29,7,0.0,2,0,1,196651.72,0,4065.374676241304,4155.213489028698,0,0,0,1
5971,15634295,Wilson,470,France,Male,35,1,96473.59,1,0,0,5962.3,0,903.9090050303703,1001.0625553277459,1,0,0,1
5972,15786680,Bianchi,805,Spain,Male,37,5,0.0,2,1,0,21928.81,0,1523.3866135568915,1628.2424229560772,0,0,0,0
5973,15623499,Holman,548,Germany,Male,49,9,108437.89,1,0,0,127022.87,1,1735.405551481884,1817.0635409047018,1,0,0,1
5974,15691823,Obidimkpa,672,France,Male,37,5,153195.59,1,1,1,162763.01,0,3652.710531404149,3771.8213655952663,0,0,0,0
5975,15809279,Wallace,773,France,Male,45,8,96877.21,1,1,1,113950.51,0,2623.2191462941764,2714.223171759762,0,1,0,0
5976,15758039,Ash,614,France,Male,44,6,0.0,2,0,1,104930.46,0,2648.618854925669,2731.889691046543,0,1,0,0
5977,15807163,Ku,537,France,Female,38,10,0.0,1,0,0,52337.97,1,2084.0388804674635,2198.5114950795605,0,0,0,0
5978,15631639,Uspensky,704,France,Female,40,6,95452.89,1,0,1,179964.55,0,5387.073868664554,5473.369148398998,1,1,1,1
5979,15713770,Shih,586,Spain,Male,41,3,63873.56,1,1,0,83753.64,0,2189.541233401493,2283.868786745226,0,0,0,1
5980,15698167,Kumm,677,France,Female,24,0,148298.59,2,0,0,182913.95,0,5129.868835827444,5210.3473659071915,0,0,0,0
5981,15781710,Carey,558,Spain,Female,31,7,0.0,2,1,0,166720.28,0,3242.976983249999,3318.6582841874842,0,0,0,0
5982,15801296,Farber,634,Germany,Female,37,7,143258.85,2,1,0,192721.98,0,5639.898986309221,5728.593504694351,0,0,0,0
5983,15704378,Calabrese,655,Germany,Male,37,9,121342.24,1,1,1,180241.44,0,5110.556840350623,5228.129609139807,0,0,0,0
5984,15767891,Findlay,619,Germany,Female,28,6,99152.73,2,1,0,48475.12,0,995.3018620069788,1105.5173101615535,0,1,0,0
5985,15640667,Yu,662,France,Female,41,4,0.0,2,1,0,126551.48,0,1851.280511797868,1941.854153095942,0,0,0,1
5986,15702145,Edments,705,Spain,Male,33,7,68423.89,1,1,1,64872.55,0,2492.856520279428,2596.0989481038064,0,0,0,0
5987,15679738,Brown,527,Spain,Female,35,8,0.0,1,1,0,98031.53,1,1867.7126540852794,1980.050789905492,1,0,0,1
5988,15636634,Lindon,630,Germany,Female,25,7,79656.81,1,1,0,93524.22,0,2946.3321980650035,3057.0638188895928,0,0,0,0
5989,15809227,Chukwudi,850,France,Male,35,2,0.0,2,1,1,56991.66,0,1622.245296386104,1721.8845902511027,0,0,0,0
5990,15601811,Caldwell,668,France,Female,53,10,110240.04,1,0,0,183980.56,1,3738.621216429919,3828.309725783217,1,0,0,1
5991,15625494,Li Fonti,573,France,Female,32,9,125321.84,2,1,1,130234.63,0,2621.0030145008254,2724.321368263688,0,0,0,0
5992,15723737,Pitcher,680,France,Male,27,3,0.0,1,1,0,32454.26,0,1962.4042309886117,2090.157484742681,0,1,1,0
5993,15682955,Capon,758,France,Female,32,2,84378.9,1,1,1,75396.43,0,3209.9773601889374,3318.7716186428643,0,0,0,0
5994,15758856,Kable,597,France,Male,45,7,0.0,2,0,0,167756.45,0,3976.1185493417333,4071.752018971577,1,0,0,1
5995,15746065,Lo Duca,580,Germany,Male,35,10,136281.41,2,1,1,24799.47,0,1086.8488073609285,1171.1607650721578,0,0,0,0
5996,15783865,Kulikova,622,France,Male,59,5,119380.37,1,1,1,60429.43,0,2493.509572157245,2601.882708494629,0,0,0,0
5997,15745455,Navarrete,638,Germany,Male,62,4,108716.59,2,1,1,74241.09,0,2078.650592424816,2186.267701208575,0,1,1,0
5998,15583033,Huguley,640,France,Female,20,4,0.0,2,0,1,78310.82,0,2724.5902073481047,2829.3748221094843,0,0,0,0
5999,15644212,Han,644,Spain,Male,28,0,0.0,2,1,0,119419.37,0,2987.8308115547134,3087.862240377861,0,1,1,0
6000,15735688,Horsley,753,France,Female,31,6,106596.29,1,0,0,91305.77,0,1408.8678863122575,1502.8283758922735,0,0,0,1
6001,15658577,Massie,629,France,Female,37,10,99546.25,3,0,1,25136.95,1,188.7026111838745,295.94335593314776,1,0,0,1
6002,15606887,Singh,775,France,Female,30,5,0.0,1,1,0,193880.6,1,5146.62924108676,5243.64068712317,0,0,0,0
6003,15783026,H?,701,France,Female,41,2,0.0,1,1,0,47856.78,0,2252.0986671048995,2351.465731312006,0,0,0,0
6004,15579892,Doyle,708,Spain,Male,19,7,112615.86,1,1,1,4491.77,0,625.456941099291,729.5454117591647,0,0,0,1
6005,15802088,Grant,521,Spain,Female,22,10,0.0,1,1,1,101311.95,0,3104.218114045571,3200.1200379552083,0,0,0,0
6006,15589323,Law,636,France,Female,24,9,0.0,2,0,1,38830.72,0,1134.0170992324945,1225.7778229234998,0,0,0,0
6007,15636395,King,529,France,Female,31,5,0.0,2,1,0,26817.23,0,657.498480722105,748.9098717892324,0,0,0,0
6008,15712772,Onwubiko,757,France,Male,28,3,75381.15,1,1,1,199727.72,0,3506.587025647051,3595.3803088532973,0,1,1,1
6009,15700937,Romano,767,Spain,Female,24,5,0.0,2,1,1,67445.85,0,3396.350943192328,3494.4308409557057,1,1,1,0
6010,15766659,Okwudilichukwu,525,Spain,Male,33,5,0.0,2,1,0,161002.29,0,4193.726745450005,4287.40029378255,0,0,0,1
6011,15814033,Milano,759,Spain,Male,38,1,0.0,2,1,0,20778.39,0,1724.6024988098427,1832.5541482100855,0,0,0,0
6012,15783007,Parker,520,Germany,Female,45,1,123086.39,1,1,1,41042.4,1,852.9383600467328,943.9061601256686,0,1,0,1
6013,15654183,Aitken,738,France,Female,26,3,0.0,2,1,0,67484.16,0,3207.48320448066,3305.642356240535,0,0,0,0
6014,15609899,Obiora,548,Spain,Male,37,4,0.0,1,1,0,121763.68,0,2537.501943596368,2616.8212825874893,1,0,0,0
6015,15747323,Vasilyeva,535,Spain,Male,48,9,109472.47,1,1,0,157358.43,1,4714.003906958388,4842.9290268969025,0,0,0,1
6016,15582591,Chiabuotu,615,Spain,Male,59,4,155766.05,1,1,1,110275.17,0,3914.9648380712997,4021.132283195127,1,0,0,0
6017,15738835,Slater,850,Germany,Male,38,7,101985.81,2,0,0,43801.27,0,3275.27196064818,3364.6092416418974,0,0,0,0
6018,15782404,Hughes,487,France,Female,34,2,96019.5,1,0,0,9085.0,0,918.1123228851362,1018.8815536337509,0,0,0,0
6019,15697480,Menkens,731,France,Male,30,7,0.0,2,0,1,143086.09,0,1684.6371501011195,1773.6879480797486,0,0,0,0
6020,15697045,Pisani,726,Spain,Female,35,9,0.0,2,0,1,100556.98,0,2171.854760530841,2283.4612347232314,0,0,0,0
6021,15781234,Y?an,609,France,Female,35,2,147900.43,1,1,0,140000.29,0,3842.6947011458337,3941.845632736085,0,1,1,0
6022,15579891,Milani,714,France,Male,52,4,100755.66,1,1,1,186775.25,0,5044.529209944977,5140.484466101744,0,1,0,0
6023,15805690,Chin,694,Spain,Female,35,7,0.0,1,1,0,133570.43,1,4289.592893204441,4387.731011964735,0,0,0,0
6024,15612139,Fu,786,France,Female,33,0,83036.05,1,0,1,154990.58,1,3863.159271159882,3953.335236201751,0,0,0,1
6025,15568834,Howells,698,Spain,Male,27,6,125427.37,2,0,0,27654.44,0,-159.58686443537636,-52.69377667896458,0,0,0,1
6026,15709917,Ni,601,France,Female,46,3,98202.76,1,0,0,137763.93,0,3628.1333796022363,3730.082200857885,0,0,0,0
6027,15718843,Maslova,769,Spain,Male,41,1,72509.91,1,1,0,25723.73,0,1415.3141343867383,1528.2835781937201,0,0,0,0
6028,15799494,Forster,850,Germany,Male,44,3,140393.65,2,0,1,186285.52,0,6046.892188785458,6147.3712964158385,1,1,1,1
6029,15673439,Sun,646,Spain,Female,50,5,142644.64,2,1,1,142208.5,1,3340.3869869702826,3429.2799336936264,0,0,0,0
6030,15669011,Bocharova,659,France,Female,44,9,23503.31,1,0,1,169862.01,1,3674.1132781838182,3769.65891350668,0,0,0,1
6031,15581388,Y?an,487,Spain,Male,33,8,145729.71,1,1,0,41365.85,0,1692.975547013346,1784.4994372086537,0,1,1,1
6032,15743153,Singh,740,Germany,Female,40,2,122295.17,2,1,1,30812.84,0,1531.9608770848508,1644.1701062732639,0,0,0,0
6033,15579787,Nkemakonam,686,France,Male,39,4,0.0,2,1,0,155023.93,0,2905.218964938492,2995.5715918084084,0,0,0,0
6034,15759966,Chiemenam,612,Spain,Female,36,5,119799.27,2,1,0,159416.58,0,4279.418789060795,4376.357348104988,0,1,1,1
6035,15601045,Angelo,655,Spain,Male,37,8,163708.58,2,0,0,76259.23,0,3475.7263972035985,3583.032975163469,0,0,0,0
6036,15764021,Frolov,617,France,Male,34,1,61687.33,2,1,0,105965.25,0,1806.045610114585,1917.116463529452,0,0,0,1
6037,15687218,West,674,France,Female,27,4,79144.34,1,0,1,50743.83,0,1949.4322905907482,2047.9441090026053,0,0,0,0
6038,15626452,Beatham,711,Spain,Male,32,5,0.0,2,1,1,147720.27,0,4327.882265636366,4440.3566844913485,0,0,0,0
6039,15700964,Pollard,624,Germany,Female,27,7,104848.68,1,1,1,167387.36,0,4257.584706280291,4367.119071047571,0,0,0,0
6040,15768887,Hsing,597,Spain,Male,26,5,0.0,2,0,1,95159.13,0,3139.8874281321105,3249.3876409386057,0,0,0,0
6041,15735358,Dowse,682,Spain,Male,46,4,0.0,1,1,1,4654.28,0,833.2573568901314,942.5062175613815,1,1,1,1
6042,15749472,Lucciano,775,France,Male,45,8,0.0,1,1,0,130376.68,0,3473.5609979536025,3560.3000940450784,1,0,0,1
6043,15685872,Godfrey,727,France,Female,29,1,146652.01,1,1,1,173486.39,0,3881.9682834188407,3986.6684513002497,0,0,0,0
6044,15760851,Gratton,629,France,Male,31,6,0.0,2,1,0,93881.75,0,3422.904687059584,3528.3637082800797,0,0,0,0
6045,15734588,Manning,684,France,Male,46,0,0.0,2,1,1,36376.97,0,735.5882156559006,841.5920473554919,0,0,0,0
6046,15784594,Mazzi,549,Germany,Female,37,1,130622.34,2,1,1,128499.94,0,2529.2091155105295,2646.9775520723197,0,0,0,1
6047,15606435,Wall,593,Germany,Male,69,2,187013.13,2,0,1,105898.69,0,3150.8763596813437,3242.3475570207484,0,0,0,0
6048,15790247,Sims,536,Spain,Male,40,9,0.0,2,1,1,11959.03,0,867.9787176481974,970.158435381278,1,0,0,1
6049,15676433,Allan,707,France,Female,36,6,0.0,1,0,0,98810.78,0,2613.2742859469995,2701.904284184637,0,0,0,0
6050,15625905,Griffen,592,Spain,Male,41,0,0.0,2,1,0,65906.07,0,1705.7116588234853,1820.2012107898327,0,1,0,0
6051,15626414,Russell,703,France,Male,44,6,98862.54,1,1,0,151516.7,0,3412.0511734608895,3499.595421703906,0,0,0,0
6052,15623220,Brown,723,Spain,Female,45,4,0.0,2,1,0,37214.39,0,1748.7325884071524,1855.240507894483,0,0,0,1
6053,15752857,Palerma,452,Germany,Male,52,1,98443.14,2,0,0,92033.98,0,2752.176318027261,2849.105009914571,1,0,0,1
6054,15677908,Gilbert,552,Spain,Male,42,4,0.0,2,0,0,195692.3,0,4966.458881262733,5066.27493254325,0,0,0,1
6055,15773013,Uvarov,633,France,Female,47,0,0.0,1,1,1,6342.84,1,40.00940159700918,133.5801449902161,1,0,0,1
6056,15623972,Wisdom,479,Germany,Female,23,9,123575.51,1,0,1,95148.28,0,2475.962540122142,2582.6078570618356,0,0,0,1
6057,15738627,Hussain,768,France,Male,25,6,0.0,2,1,1,21215.67,0,2713.5656037492677,2807.9155148003774,0,0,0,0
6058,15643392,Woods,742,France,Male,31,4,105239.1,1,1,1,19700.24,0,2144.2826403921163,2242.7632750857083,0,0,0,0
6059,15684868,Cameron,668,Germany,Male,56,9,110993.79,1,1,0,134396.64,1,3107.545358050815,3198.1922455558065,1,0,0,1
6060,15627854,Mai,707,Spain,Male,44,3,0.0,2,1,1,135077.01,0,4282.599187368708,4390.759456458756,0,1,1,0
6061,15669253,Gibson,754,Spain,Male,39,7,157691.98,2,1,0,133600.89,1,4531.943943555929,4614.72362952063,0,0,0,0
6062,15758023,Grigoryeva,544,Germany,Male,47,5,105245.21,1,0,0,99922.08,1,2442.0378824991867,2564.7656643262903,0,0,0,1
6063,15574558,Gunter,718,Spain,Male,32,8,0.0,2,1,1,41399.33,0,3548.275065824855,3662.27186673366,0,0,0,0
6064,15635256,Arcuri,762,France,Male,31,7,117687.35,1,1,1,159344.43,0,2470.297062604507,2581.7306527410515,1,0,0,0
6065,15680399,Tung,772,France,Male,23,2,0.0,2,1,0,18364.19,0,503.46924801887604,610.5515440072783,0,0,0,0
6066,15674720,Smith,691,Germany,Female,37,7,123067.63,1,1,1,98162.44,1,2283.885194707785,2376.9857268131104,0,0,0,1
6067,15580249,Lori,502,France,Male,45,0,0.0,1,0,0,84663.21,0,1725.6606695119103,1816.1812050123335,1,0,0,1
6068,15675431,Chidimma,563,France,Female,34,6,0.0,2,0,0,36536.93,0,1906.013380396818,2005.6037637596662,0,0,0,0
6069,15698285,Ting,676,France,Female,41,4,101457.14,1,1,1,79101.67,0,544.134722011588,655.3245119230476,1,0,0,0
6070,15810775,Tsao,576,Spain,Male,52,2,100549.43,2,1,1,16644.16,0,898.6537791156638,1004.1057867551253,0,1,1,0
6071,15678173,Collee,629,Spain,Male,35,4,174588.8,2,0,1,158420.14,0,4340.645711804826,4440.563053052034,0,1,1,0
6072,15665222,Lettiere,625,Spain,Male,52,8,121161.57,1,1,0,48988.28,0,1993.4312661405388,2107.77836526043,0,0,0,0
6073,15803908,Fu,628,France,Male,45,9,0.0,2,1,1,96862.56,0,3613.756508629013,3717.9261593063397,0,0,0,0
6074,15586039,Bergamaschi,471,Germany,Female,36,5,90063.74,2,1,1,96366.7,0,1950.5679490411285,2055.1441010889093,0,0,0,1
6075,15802570,Dyer,811,France,Female,45,5,0.0,2,1,1,146123.19,0,2754.5988838943545,2861.1791063646956,0,0,0,0
6076,15781451,Buccho,504,France,Male,42,3,134936.97,2,0,0,135178.91,0,2787.3403332003686,2894.3023286374805,0,0,0,0
6077,15721019,Jones,687,France,Female,24,3,110495.27,1,1,0,158615.41,0,3684.5513142852988,3785.5616014795437,0,0,0,0
6078,15738588,Nebechi,660,Germany,Female,37,2,133200.09,1,0,0,71433.88,0,2665.1161491986113,2775.0291740596217,1,0,0,1
6079,15730657,Ibekwe,548,France,Female,41,4,82596.8,1,0,1,55672.09,0,2273.922158378138,2371.5482420798603,0,0,0,0
6080,15739292,Gorshkov,609,Germany,Male,31,9,103837.75,1,1,1,150218.11,0,3579.8253315806573,3675.1642411701446,0,0,0,0
6081,15725945,Nweke,659,Spain,Female,42,2,0.0,1,0,0,162734.31,1,3428.68290422583,3527.442388735227,0,0,0,0
6082,15813159,Hairston,526,France,Male,52,8,93590.47,1,0,1,21228.71,1,692.1310384344517,794.8870760545407,0,0,0,1
6083,15636820,Loggia,725,Germany,Male,40,8,104149.66,1,1,0,62027.9,0,1739.5656202733783,1853.5438243613687,1,0,0,1
6084,15603880,Morgan,519,Germany,Male,38,1,114141.64,1,1,1,60988.21,1,2293.1452806143348,2400.731590420988,0,0,0,0
6085,15619494,Abdulov,562,Germany,Female,31,9,117153.0,1,1,1,108675.01,0,2733.583874851683,2838.9131329586535,0,1,1,1
6086,15596992,Norris,482,Germany,Male,45,7,156353.46,1,1,0,72643.95,1,2236.2647412369583,2320.412896080397,0,1,1,1
6087,15735025,Clark,535,Spain,Male,37,3,175534.78,2,1,1,9241.52,0,852.6521514760452,949.1180520660432,0,1,1,0
6088,15730759,Chukwudi,561,France,Female,27,9,135637.0,1,1,0,153080.4,1,2959.339240350526,3057.464383360782,0,0,0,0
6089,15752912,Perkin,661,France,Female,30,7,0.0,2,1,0,72196.57,0,1445.7041213173145,1542.433759789347,0,0,0,0
6090,15711316,Ch'ang,771,France,Male,27,2,0.0,2,1,1,199527.34,0,4553.8235313191335,4642.6276975190285,0,0,0,0
6091,15738785,Kang,545,France,Male,26,7,0.0,2,0,1,156598.23,0,2726.4449641172937,2819.4725809187166,0,0,0,1
6092,15777896,Chukwudi,850,Germany,Female,33,2,83415.04,1,0,1,74917.64,0,2269.051742003408,2379.9346042536245,0,0,0,1
6093,15628963,Frolova,601,Germany,Male,43,3,141859.12,2,1,1,111249.62,0,3036.319502099891,3143.907880459606,1,0,0,1
6094,15742126,Chiu,712,Germany,Male,38,7,132767.66,2,1,1,59115.77,0,974.431085737335,1079.198369348234,0,0,0,1
6095,15575623,Simpson,589,France,Female,31,10,110635.32,1,1,0,148218.86,0,3082.13503678012,3165.744636742552,0,1,1,0
6096,15741652,McLean,600,Spain,Male,37,8,177657.35,1,1,1,77142.32,0,1383.6186492988943,1486.059476187164,0,1,1,0
6097,15738884,Hu,642,Germany,Male,41,4,157777.58,1,1,0,67484.6,0,2668.4802309113315,2759.0878145336983,1,0,0,1
6098,15615050,Savage,575,Germany,Male,47,9,107915.94,2,1,1,63452.18,1,952.9515579002111,1044.7432535734818,0,0,0,1
6099,15803005,Wallace,570,Germany,Female,57,5,86568.75,1,0,1,103660.31,0,3143.6144886995676,3251.2656940515367,1,0,0,1
6100,15743498,Winter,532,Germany,Male,52,9,137755.76,1,1,0,163191.99,1,3664.508126833113,3765.2114900532124,0,0,0,0
6101,15720463,Ho,796,France,Male,30,2,137262.71,2,1,0,62905.29,0,1935.483555889975,2030.608383587272,0,0,0,0
6102,15588695,Su,833,Spain,Male,32,6,0.0,1,1,1,44323.22,1,2005.5151149498327,2099.4166197143113,0,0,0,0
6103,15665802,Li Fonti,642,Spain,Female,36,6,0.0,2,1,1,97938.59,0,2419.7636732266355,2535.5599546441185,0,0,0,0
6104,15571144,Ives,655,France,Male,28,10,0.0,2,0,1,126565.21,0,2991.1235086849842,3077.4894361765423,0,0,0,0
6105,15750731,Trevisani,736,Germany,Male,50,9,116309.01,1,1,0,185360.4,1,4341.863266453021,4432.906543851946,0,1,0,0
6106,15605134,Bond,617,France,Female,34,0,131244.65,2,1,0,183229.02,0,4815.2217467839755,4903.264649800499,0,0,0,0
6107,15626044,Lettiere,762,Germany,Male,28,3,125155.83,2,1,1,106024.02,0,3581.915626211203,3689.6562174071455,0,0,0,0
6108,15737910,Houghton,703,Germany,Male,35,5,140691.08,2,1,0,167810.26,0,3919.9345202792915,4011.0469597459837,0,0,0,0
6109,15761076,Lei,507,France,Male,41,3,58820.32,2,1,1,138536.09,0,3338.128616655761,3442.0171279582473,0,0,0,0
6110,15710105,Stirling,581,Germany,Female,26,3,105099.45,1,1,1,184520.0,1,4318.670200899563,4429.202455886767,0,0,0,1
6111,15577402,Grant,593,France,Male,31,9,0.0,2,0,1,20492.16,0,1618.8436979302114,1715.0390675238066,0,1,1,0
6112,15803337,Baresi,648,France,Male,23,9,168372.52,1,1,0,134676.72,0,2998.8084542124807,3095.865500096391,0,0,0,0
6113,15654372,Pearce,462,Germany,Male,34,1,94682.56,2,1,0,138478.2,0,3104.843735591439,3200.4259848989873,1,0,0,1
6114,15585867,Rutledge,596,Spain,Male,36,2,0.0,2,0,1,125557.95,0,3143.7209239525664,3260.571429497121,0,0,0,0
6115,15662488,Udegbunam,627,France,Female,44,5,0.0,2,1,0,82969.61,1,2170.1770806508703,2285.5184422853667,0,0,0,0
6116,15604813,Zaytseva,494,France,Male,40,7,0.0,2,0,1,158071.69,0,3876.1521415396523,3974.8773220701514,0,0,0,0
6117,15611644,Onyemauchechukwu,627,France,Male,73,0,146329.73,1,0,1,43615.67,0,1065.9461838200905,1150.6923886384257,0,0,0,0
6118,15674928,Mullah,850,Spain,Male,37,2,0.0,2,1,0,119969.99,0,2796.0114294118544,2903.7274577227313,0,1,1,0
6119,15656100,Candler,632,France,Female,49,5,167962.7,1,0,0,140201.21,0,3680.470587813334,3782.4292611854526,1,0,0,1
6120,15764293,Konovalova,490,France,Male,33,1,0.0,2,1,1,80792.83,0,2404.9299504845426,2507.0056406841923,0,0,0,0
6121,15636423,Lei,715,France,Male,40,7,0.0,1,1,1,141359.11,0,3622.773431214737,3724.4081617048582,0,0,0,1
6122,15607629,Hollis,679,France,Male,48,8,0.0,2,1,0,23344.94,0,1238.7828095562409,1334.853109504132,0,0,0,1
6123,15577313,Lionel,619,France,Male,44,3,116967.68,1,1,0,5075.17,1,1338.7154629985907,1452.1983748268137,0,0,0,1
6124,15714493,Francis,465,Spain,Female,33,6,0.0,2,1,1,95500.98,0,2490.321826865498,2594.750975882302,0,0,0,0
6125,15643359,Carter,736,Spain,Male,32,7,0.0,1,0,1,79082.62,0,1999.316656423242,2098.4689062731113,0,0,0,0
6126,15687913,Mai,501,Germany,Female,34,7,93244.42,1,0,1,199805.63,0,4858.977487402131,4958.3706522155,1,0,0,0
6127,15790935,Johnson,535,France,Female,29,5,0.0,2,0,1,52709.55,0,2241.3386877465186,2327.9089521635315,0,0,0,0
6128,15708693,Sherman,759,France,Female,33,2,0.0,2,1,0,56583.88,0,2578.840443094537,2678.5788827545657,0,0,0,0
6129,15672016,Sabbatini,819,France,Male,35,1,0.0,2,0,1,3385.04,0,398.789474833194,505.9769675666614,0,0,0,0
6130,15727605,Shih,533,Germany,Male,43,4,80442.06,2,0,1,12537.42,0,722.277042688877,840.2817590241431,1,0,0,1
6131,15651144,Yao,632,Germany,Female,35,2,150561.03,2,0,0,64722.61,0,1226.8683997520116,1308.4257872392072,0,1,1,0
6132,15749401,Ko,686,France,Male,60,9,0.0,3,1,1,75246.21,1,3076.4049974559243,3176.7682447168063,1,0,0,1
6133,15691874,Kazakova,687,France,Female,34,9,125474.44,1,1,0,198929.84,0,3977.2203779678966,4073.3079293933706,0,1,0,0
6134,15620735,Chiganu,667,Germany,Female,33,4,127076.68,2,1,0,69011.66,0,2782.2376420367546,2878.752669817476,0,1,1,0
6135,15769781,Nucci,699,Spain,Female,25,8,0.0,2,1,1,52404.47,0,2149.425346735266,2241.610838390687,0,1,1,0
6136,15624611,Marsden,497,Spain,Male,37,8,128650.11,2,1,1,163641.53,0,4509.695844975173,4607.8314625521,0,0,0,0
6137,15773071,Serena,780,Spain,Female,33,6,145580.61,1,1,1,154598.56,0,2718.054927291209,2807.2910636693346,0,0,0,0
6138,15720371,McLean,652,France,Female,51,3,0.0,1,1,0,173989.47,1,5100.166166970127,5185.292681994182,1,1,0,1
6139,15717984,Longo,477,France,Male,47,9,144900.58,1,1,0,61315.37,1,1382.3867131093307,1485.1620691772212,1,0,0,0
6140,15806407,Wilson,652,France,Female,37,4,0.0,2,1,0,143393.24,0,4017.3657783264694,4122.4072417485195,0,1,1,0
6141,15785042,Hsiung,488,France,Female,31,8,97588.6,1,0,0,124210.53,0,2580.259571947387,2660.995490193774,0,0,0,0
